Softrondetijd:	Mediumrondetijd:	Hardrondetijd	pitstoptijd	maxpitstops	totale ronden
107.4	107.6	108.2	23.0	2	50
volgorde bandentypes 	 1e pitstopronde 	 2e pitstopronde 	 totale race tijd (hoe kleiner hoe beter) 	 risicofactor
Medium-Hard-Medium	33	50	6816.66	Klapband!
Medium-Hard-Medium	34	35	6471.49	Klapband!
Medium-Hard-Medium	34	36	6493.54	Klapband!
Medium-Hard-Medium	34	37	6515.749999999999	Klapband!
Medium-Hard-Medium	34	38	6538.120000000001	Klapband!
Medium-Hard-Medium	34	39	6560.650000000001	Klapband!
Medium-Hard-Medium	34	40	6583.34	Klapband!
Medium-Hard-Medium	34	41	6606.19	Klapband!
Medium-Hard-Medium	34	42	6629.2	Klapband!
Medium-Hard-Medium	34	43	6652.37	Klapband!
Medium-Hard-Medium	34	44	6675.700000000001	Klapband!
Medium-Hard-Medium	34	45	6699.1900000000005	Klapband!
Medium-Hard-Medium	34	46	6722.84	Klapband!
Medium-Hard-Medium	34	47	6746.650000000001	Klapband!
Medium-Hard-Medium	34	48	6770.620000000001	Klapband!
Medium-Hard-Medium	34	49	6794.750000000001	Klapband!
Medium-Hard-Medium	34	50	6819.040000000001	Klapband!
Medium-Hard-Medium	35	36	6496.87	Klapband!
Medium-Hard-Medium	35	37	6519.029999999999	Klapband!
Medium-Hard-Medium	35	38	6541.35	Klapband!
Medium-Hard-Medium	35	39	6563.830000000001	Klapband!
Medium-Hard-Medium	35	40	6586.47	Klapband!
Medium-Hard-Medium	35	41	6609.2699999999995	Klapband!
Medium-Hard-Medium	35	42	6632.23	Klapband!
Medium-Hard-Medium	35	43	6655.35	Klapband!
Medium-Hard-Medium	35	44	6678.630000000001	Klapband!
Medium-Hard-Medium	35	45	6702.070000000001	Klapband!
Medium-Hard-Medium	35	46	6725.67	Klapband!
Medium-Hard-Medium	35	47	6749.430000000001	Klapband!
Medium-Hard-Medium	35	48	6773.350000000001	Klapband!
Medium-Hard-Medium	35	49	6797.430000000001	Klapband!
Medium-Hard-Medium	35	50	6821.670000000001	Klapband!
Medium-Hard-Medium	36	37	6522.559999999999	Klapband!
Medium-Hard-Medium	36	38	6544.830000000001	Klapband!
Medium-Hard-Medium	36	39	6567.260000000001	Klapband!
Medium-Hard-Medium	36	40	6589.85	Klapband!
Medium-Hard-Medium	36	41	6612.599999999999	Klapband!
Medium-Hard-Medium	36	42	6635.509999999999	Klapband!
Medium-Hard-Medium	36	43	6658.58	Klapband!
Medium-Hard-Medium	36	44	6681.81	Klapband!
Medium-Hard-Medium	36	45	6705.2	Klapband!
Medium-Hard-Medium	36	46	6728.749999999999	Klapband!
Medium-Hard-Medium	36	47	6752.46	Klapband!
Medium-Hard-Medium	36	48	6776.33	Klapband!
Medium-Hard-Medium	36	49	6800.36	Klapband!
Medium-Hard-Medium	36	50	6824.549999999999	Klapband!
Medium-Hard-Medium	37	38	6548.560000000001	Klapband!
Medium-Hard-Medium	37	39	6570.940000000001	Klapband!
Medium-Hard-Medium	37	40	6593.4800000000005	Klapband!
Medium-Hard-Medium	37	41	6616.179999999999	Klapband!
Medium-Hard-Medium	37	42	6639.04	Klapband!
Medium-Hard-Medium	37	43	6662.06	Klapband!
Medium-Hard-Medium	37	44	6685.240000000001	Klapband!
Medium-Hard-Medium	37	45	6708.58	Klapband!
Medium-Hard-Medium	37	46	6732.08	Klapband!
Medium-Hard-Medium	37	47	6755.740000000001	Klapband!
Medium-Hard-Medium	37	48	6779.56	Klapband!
Medium-Hard-Medium	37	49	6803.54	Klapband!
Medium-Hard-Medium	37	50	6827.68	Klapband!
Medium-Hard-Medium	38	39	6574.870000000001	Klapband!
Medium-Hard-Medium	38	40	6597.36	Klapband!
Medium-Hard-Medium	38	41	6620.009999999999	Klapband!
Medium-Hard-Medium	38	42	6642.82	Klapband!
Medium-Hard-Medium	38	43	6665.79	Klapband!
Medium-Hard-Medium	38	44	6688.92	Klapband!
Medium-Hard-Medium	38	45	6712.21	Klapband!
Medium-Hard-Medium	38	46	6735.66	Klapband!
Medium-Hard-Medium	38	47	6759.27	Klapband!
Medium-Hard-Medium	38	48	6783.04	Klapband!
Medium-Hard-Medium	38	49	6806.97	Klapband!
Medium-Hard-Medium	38	50	6831.06	Klapband!
Medium-Hard-Medium	39	40	6601.490000000001	Klapband!
Medium-Hard-Medium	39	41	6624.09	Klapband!
Medium-Hard-Medium	39	42	6646.85	Klapband!
Medium-Hard-Medium	39	43	6669.77	Klapband!
Medium-Hard-Medium	39	44	6692.850000000001	Klapband!
Medium-Hard-Medium	39	45	6716.090000000001	Klapband!
Medium-Hard-Medium	39	46	6739.490000000001	Klapband!
Medium-Hard-Medium	39	47	6763.050000000001	Klapband!
Medium-Hard-Medium	39	48	6786.770000000001	Klapband!
Medium-Hard-Medium	39	49	6810.6500000000015	Klapband!
Medium-Hard-Medium	39	50	6834.690000000001	Klapband!
Medium-Hard-Medium	40	41	6628.419999999999	Klapband!
Medium-Hard-Medium	40	42	6651.129999999999	Klapband!
Medium-Hard-Medium	40	43	6674.0	Klapband!
Medium-Hard-Medium	40	44	6697.030000000001	Klapband!
Medium-Hard-Medium	40	45	6720.22	Klapband!
Medium-Hard-Medium	40	46	6743.57	Klapband!
Medium-Hard-Medium	40	47	6767.080000000001	Klapband!
Medium-Hard-Medium	40	48	6790.750000000001	Klapband!
Medium-Hard-Medium	40	49	6814.580000000001	Klapband!
Medium-Hard-Medium	40	50	6838.570000000001	Klapband!
Medium-Hard-Medium	41	42	6655.659999999999	Klapband!
Medium-Hard-Medium	41	43	6678.48	Klapband!
Medium-Hard-Medium	41	44	6701.46	Klapband!
Medium-Hard-Medium	41	45	6724.599999999999	Klapband!
Medium-Hard-Medium	41	46	6747.899999999999	Klapband!
Medium-Hard-Medium	41	47	6771.36	Klapband!
Medium-Hard-Medium	41	48	6794.98	Klapband!
Medium-Hard-Medium	41	49	6818.759999999999	Klapband!
Medium-Hard-Medium	41	50	6842.699999999999	Klapband!
Medium-Hard-Medium	42	43	6683.21	Klapband!
Medium-Hard-Medium	42	44	6706.14	Klapband!
Medium-Hard-Medium	42	45	6729.23	Klapband!
Medium-Hard-Medium	42	46	6752.48	Klapband!
Medium-Hard-Medium	42	47	6775.89	Klapband!
Medium-Hard-Medium	42	48	6799.46	Klapband!
Medium-Hard-Medium	42	49	6823.19	Klapband!
Medium-Hard-Medium	42	50	6847.08	Klapband!
Medium-Hard-Medium	43	44	6711.07	Klapband!
Medium-Hard-Medium	43	45	6734.11	Klapband!
Medium-Hard-Medium	43	46	6757.3099999999995	Klapband!
Medium-Hard-Medium	43	47	6780.67	Klapband!
Medium-Hard-Medium	43	48	6804.19	Klapband!
Medium-Hard-Medium	43	49	6827.87	Klapband!
Medium-Hard-Medium	43	50	6851.71	Klapband!
Medium-Hard-Medium	44	45	6739.24	Klapband!
Medium-Hard-Medium	44	46	6762.389999999999	Klapband!
Medium-Hard-Medium	44	47	6785.7	Klapband!
Medium-Hard-Medium	44	48	6809.17	Klapband!
Medium-Hard-Medium	44	49	6832.8	Klapband!
Medium-Hard-Medium	44	50	6856.59	Klapband!
Medium-Hard-Medium	45	46	6767.719999999999	Klapband!
Medium-Hard-Medium	45	47	6790.9800000000005	Klapband!
Medium-Hard-Medium	45	48	6814.400000000001	Klapband!
Medium-Hard-Medium	45	49	6837.9800000000005	Klapband!
Medium-Hard-Medium	45	50	6861.72	Klapband!
Medium-Hard-Medium	46	47	6796.51	Klapband!
Medium-Hard-Medium	46	48	6819.88	Klapband!
Medium-Hard-Medium	46	49	6843.41	Klapband!
Medium-Hard-Medium	46	50	6867.099999999999	Klapband!
Medium-Hard-Medium	47	48	6825.61	Klapband!
Medium-Hard-Medium	47	49	6849.089999999999	Klapband!
Medium-Hard-Medium	47	50	6872.73	Klapband!
Medium-Hard-Medium	48	49	6855.02	Klapband!
Medium-Hard-Medium	48	50	6878.610000000001	Klapband!
Medium-Hard-Medium	49	50	6884.74	Klapband!
Medium-Hard-Soft	1	2	5886.200000000001	laag
Medium-Hard-Soft	1	3	5897.9400000000005	laag
Medium-Hard-Soft	1	4	5910.030000000001	laag
Medium-Hard-Soft	1	5	5922.47	laag
Medium-Hard-Soft	1	6	5935.259999999999	laag
Medium-Hard-Soft	1	7	5948.400000000001	laag
Medium-Hard-Soft	1	8	5961.89	laag
Medium-Hard-Soft	1	9	5975.7300000000005	laag
Medium-Hard-Soft	1	10	5989.92	laag
Medium-Hard-Soft	1	11	6004.46	laag
Medium-Hard-Soft	1	12	6019.35	laag
Medium-Hard-Soft	1	13	6034.59	laag
Medium-Hard-Soft	1	14	6050.18	laag
Medium-Hard-Soft	1	15	6066.12	laag
Medium-Hard-Soft	1	16	6082.409999999999	laag
Medium-Hard-Soft	1	17	6099.049999999999	laag
Medium-Hard-Soft	1	18	6116.04	laag
Medium-Hard-Soft	1	19	6133.38	laag
Medium-Hard-Soft	1	20	6151.07	laag
Medium-Hard-Soft	1	21	6169.109999999998	laag
Medium-Hard-Soft	1	22	6187.499999999999	laag
Medium-Hard-Soft	1	23	6206.24	laag
Medium-Hard-Soft	1	24	6225.33	laag
Medium-Hard-Soft	1	25	6244.769999999999	laag
Medium-Hard-Soft	1	26	6264.559999999998	laag
Medium-Hard-Soft	1	27	6284.699999999999	laag
Medium-Hard-Soft	1	28	6305.1900000000005	laag
Medium-Hard-Soft	1	29	6326.03	laag
Medium-Hard-Soft	1	30	6347.219999999998	laag
Medium-Hard-Soft	1	31	6368.759999999998	laag
Medium-Hard-Soft	1	32	6390.649999999999	gemiddeld
Medium-Hard-Soft	1	33	6412.89	gemiddeld
Medium-Hard-Soft	1	34	6435.4800000000005	gemiddeld
Medium-Hard-Soft	1	35	6458.419999999999	gemiddeld
Medium-Hard-Soft	1	36	6481.709999999999	hoog
Medium-Hard-Soft	1	37	6505.069999999998	hoog
Medium-Hard-Soft	1	38	6528.64	zeer hoog
Medium-Hard-Soft	1	39	6552.42	Klapband!
Medium-Hard-Soft	1	40	6576.46	Klapband!
Medium-Hard-Soft	1	41	6600.76	Klapband!
Medium-Hard-Soft	1	42	6625.32	Klapband!
Medium-Hard-Soft	1	43	6650.140000000001	Klapband!
Medium-Hard-Soft	1	44	6675.22	Klapband!
Medium-Hard-Soft	1	45	6700.56	Klapband!
Medium-Hard-Soft	1	46	6726.16	Klapband!
Medium-Hard-Soft	1	47	6752.02	Klapband!
Medium-Hard-Soft	1	48	6778.14	Klapband!
Medium-Hard-Soft	1	49	6804.52	Klapband!
Medium-Hard-Soft	1	50	6831.16	Klapband!
Medium-Hard-Soft	2	3	5897.460000000001	laag
Medium-Hard-Soft	2	4	5909.5	laag
Medium-Hard-Soft	2	5	5921.89	laag
Medium-Hard-Soft	2	6	5934.629999999999	laag
Medium-Hard-Soft	2	7	5947.72	laag
Medium-Hard-Soft	2	8	5961.16	laag
Medium-Hard-Soft	2	9	5974.95	laag
Medium-Hard-Soft	2	10	5989.089999999999	laag
Medium-Hard-Soft	2	11	6003.58	laag
Medium-Hard-Soft	2	12	6018.42	laag
Medium-Hard-Soft	2	13	6033.61	laag
Medium-Hard-Soft	2	14	6049.150000000001	laag
Medium-Hard-Soft	2	15	6065.04	laag
Medium-Hard-Soft	2	16	6081.279999999999	laag
Medium-Hard-Soft	2	17	6097.87	laag
Medium-Hard-Soft	2	18	6114.81	laag
Medium-Hard-Soft	2	19	6132.1	laag
Medium-Hard-Soft	2	20	6149.740000000001	laag
Medium-Hard-Soft	2	21	6167.729999999998	laag
Medium-Hard-Soft	2	22	6186.07	laag
Medium-Hard-Soft	2	23	6204.76	laag
Medium-Hard-Soft	2	24	6223.8	laag
Medium-Hard-Soft	2	25	6243.19	laag
Medium-Hard-Soft	2	26	6262.9299999999985	laag
Medium-Hard-Soft	2	27	6283.0199999999995	laag
Medium-Hard-Soft	2	28	6303.460000000002	laag
Medium-Hard-Soft	2	29	6324.250000000001	laag
Medium-Hard-Soft	2	30	6345.389999999999	laag
Medium-Hard-Soft	2	31	6366.879999999999	laag
Medium-Hard-Soft	2	32	6388.719999999999	laag
Medium-Hard-Soft	2	33	6410.910000000001	gemiddeld
Medium-Hard-Soft	2	34	6433.450000000001	gemiddeld
Medium-Hard-Soft	2	35	6456.339999999999	gemiddeld
Medium-Hard-Soft	2	36	6479.579999999999	gemiddeld
Medium-Hard-Soft	2	37	6502.889999999998	hoog
Medium-Hard-Soft	2	38	6526.41	hoog
Medium-Hard-Soft	2	39	6550.139999999999	zeer hoog
Medium-Hard-Soft	2	40	6574.079999999999	Klapband!
Medium-Hard-Soft	2	41	6598.279999999999	Klapband!
Medium-Hard-Soft	2	42	6622.739999999998	Klapband!
Medium-Hard-Soft	2	43	6647.459999999999	Klapband!
Medium-Hard-Soft	2	44	6672.439999999998	Klapband!
Medium-Hard-Soft	2	45	6697.679999999998	Klapband!
Medium-Hard-Soft	2	46	6723.179999999997	Klapband!
Medium-Hard-Soft	2	47	6748.939999999997	Klapband!
Medium-Hard-Soft	2	48	6774.959999999997	Klapband!
Medium-Hard-Soft	2	49	6801.239999999998	Klapband!
Medium-Hard-Soft	2	50	6827.779999999998	Klapband!
Medium-Hard-Soft	3	4	5909.13	laag
Medium-Hard-Soft	3	5	5921.47	laag
Medium-Hard-Soft	3	6	5934.16	laag
Medium-Hard-Soft	3	7	5947.200000000001	laag
Medium-Hard-Soft	3	8	5960.59	laag
Medium-Hard-Soft	3	9	5974.330000000001	laag
Medium-Hard-Soft	3	10	5988.42	laag
Medium-Hard-Soft	3	11	6002.86	laag
Medium-Hard-Soft	3	12	6017.650000000001	laag
Medium-Hard-Soft	3	13	6032.79	laag
Medium-Hard-Soft	3	14	6048.280000000002	laag
Medium-Hard-Soft	3	15	6064.120000000001	laag
Medium-Hard-Soft	3	16	6080.3099999999995	laag
Medium-Hard-Soft	3	17	6096.85	laag
Medium-Hard-Soft	3	18	6113.740000000001	laag
Medium-Hard-Soft	3	19	6130.980000000001	laag
Medium-Hard-Soft	3	20	6148.570000000001	laag
Medium-Hard-Soft	3	21	6166.509999999998	laag
Medium-Hard-Soft	3	22	6184.8	laag
Medium-Hard-Soft	3	23	6203.440000000001	laag
Medium-Hard-Soft	3	24	6222.430000000001	laag
Medium-Hard-Soft	3	25	6241.77	laag
Medium-Hard-Soft	3	26	6261.459999999999	laag
Medium-Hard-Soft	3	27	6281.500000000001	laag
Medium-Hard-Soft	3	28	6301.890000000002	laag
Medium-Hard-Soft	3	29	6322.630000000002	laag
Medium-Hard-Soft	3	30	6343.72	laag
Medium-Hard-Soft	3	31	6365.16	laag
Medium-Hard-Soft	3	32	6386.95	laag
Medium-Hard-Soft	3	33	6409.090000000002	laag
Medium-Hard-Soft	3	34	6431.580000000002	gemiddeld
Medium-Hard-Soft	3	35	6454.42	gemiddeld
Medium-Hard-Soft	3	36	6477.61	gemiddeld
Medium-Hard-Soft	3	37	6500.869999999999	gemiddeld
Medium-Hard-Soft	3	38	6524.340000000001	hoog
Medium-Hard-Soft	3	39	6548.02	hoog
Medium-Hard-Soft	3	40	6571.91	zeer hoog
Medium-Hard-Soft	3	41	6596.01	Klapband!
Medium-Hard-Soft	3	42	6620.37	Klapband!
Medium-Hard-Soft	3	43	6644.990000000002	Klapband!
Medium-Hard-Soft	3	44	6669.870000000001	Klapband!
Medium-Hard-Soft	3	45	6695.010000000001	Klapband!
Medium-Hard-Soft	3	46	6720.410000000001	Klapband!
Medium-Hard-Soft	3	47	6746.0700000000015	Klapband!
Medium-Hard-Soft	3	48	6771.990000000002	Klapband!
Medium-Hard-Soft	3	49	6798.170000000002	Klapband!
Medium-Hard-Soft	3	50	6824.6100000000015	Klapband!
Medium-Hard-Soft	4	5	5921.21	laag
Medium-Hard-Soft	4	6	5933.849999999999	laag
Medium-Hard-Soft	4	7	5946.840000000001	laag
Medium-Hard-Soft	4	8	5960.18	laag
Medium-Hard-Soft	4	9	5973.870000000001	laag
Medium-Hard-Soft	4	10	5987.91	laag
Medium-Hard-Soft	4	11	6002.3	laag
Medium-Hard-Soft	4	12	6017.040000000001	laag
Medium-Hard-Soft	4	13	6032.13	laag
Medium-Hard-Soft	4	14	6047.5700000000015	laag
Medium-Hard-Soft	4	15	6063.360000000001	laag
Medium-Hard-Soft	4	16	6079.5	laag
Medium-Hard-Soft	4	17	6095.990000000001	laag
Medium-Hard-Soft	4	18	6112.830000000001	laag
Medium-Hard-Soft	4	19	6130.020000000001	laag
Medium-Hard-Soft	4	20	6147.560000000001	laag
Medium-Hard-Soft	4	21	6165.449999999999	laag
Medium-Hard-Soft	4	22	6183.690000000001	laag
Medium-Hard-Soft	4	23	6202.280000000002	laag
Medium-Hard-Soft	4	24	6221.220000000002	laag
Medium-Hard-Soft	4	25	6240.510000000001	laag
Medium-Hard-Soft	4	26	6260.15	laag
Medium-Hard-Soft	4	27	6280.140000000001	laag
Medium-Hard-Soft	4	28	6300.480000000002	laag
Medium-Hard-Soft	4	29	6321.170000000002	laag
Medium-Hard-Soft	4	30	6342.21	laag
Medium-Hard-Soft	4	31	6363.599999999999	laag
Medium-Hard-Soft	4	32	6385.34	laag
Medium-Hard-Soft	4	33	6407.430000000002	laag
Medium-Hard-Soft	4	34	6429.870000000002	laag
Medium-Hard-Soft	4	35	6452.66	gemiddeld
Medium-Hard-Soft	4	36	6475.8	gemiddeld
Medium-Hard-Soft	4	37	6499.009999999999	gemiddeld
Medium-Hard-Soft	4	38	6522.430000000001	gemiddeld
Medium-Hard-Soft	4	39	6546.06	hoog
Medium-Hard-Soft	4	40	6569.900000000001	hoog
Medium-Hard-Soft	4	41	6593.950000000001	zeer hoog
Medium-Hard-Soft	4	42	6618.21	Klapband!
Medium-Hard-Soft	4	43	6642.730000000001	Klapband!
Medium-Hard-Soft	4	44	6667.51	Klapband!
Medium-Hard-Soft	4	45	6692.55	Klapband!
Medium-Hard-Soft	4	46	6717.849999999999	Klapband!
Medium-Hard-Soft	4	47	6743.41	Klapband!
Medium-Hard-Soft	4	48	6769.23	Klapband!
Medium-Hard-Soft	4	49	6795.3099999999995	Klapband!
Medium-Hard-Soft	4	50	6821.649999999999	Klapband!
Medium-Hard-Soft	5	6	5933.7	laag
Medium-Hard-Soft	5	7	5946.64	laag
Medium-Hard-Soft	5	8	5959.929999999999	laag
Medium-Hard-Soft	5	9	5973.570000000001	laag
Medium-Hard-Soft	5	10	5987.5599999999995	laag
Medium-Hard-Soft	5	11	6001.9	laag
Medium-Hard-Soft	5	12	6016.59	laag
Medium-Hard-Soft	5	13	6031.629999999999	laag
Medium-Hard-Soft	5	14	6047.02	laag
Medium-Hard-Soft	5	15	6062.76	laag
Medium-Hard-Soft	5	16	6078.8499999999985	laag
Medium-Hard-Soft	5	17	6095.29	laag
Medium-Hard-Soft	5	18	6112.08	laag
Medium-Hard-Soft	5	19	6129.22	laag
Medium-Hard-Soft	5	20	6146.71	laag
Medium-Hard-Soft	5	21	6164.549999999997	laag
Medium-Hard-Soft	5	22	6182.74	laag
Medium-Hard-Soft	5	23	6201.28	laag
Medium-Hard-Soft	5	24	6220.17	laag
Medium-Hard-Soft	5	25	6239.409999999999	laag
Medium-Hard-Soft	5	26	6258.999999999998	laag
Medium-Hard-Soft	5	27	6278.939999999999	laag
Medium-Hard-Soft	5	28	6299.2300000000005	laag
Medium-Hard-Soft	5	29	6319.87	laag
Medium-Hard-Soft	5	30	6340.859999999998	laag
Medium-Hard-Soft	5	31	6362.199999999998	laag
Medium-Hard-Soft	5	32	6383.8899999999985	laag
Medium-Hard-Soft	5	33	6405.93	laag
Medium-Hard-Soft	5	34	6428.32	laag
Medium-Hard-Soft	5	35	6451.059999999999	laag
Medium-Hard-Soft	5	36	6474.149999999999	gemiddeld
Medium-Hard-Soft	5	37	6497.309999999998	gemiddeld
Medium-Hard-Soft	5	38	6520.679999999999	gemiddeld
Medium-Hard-Soft	5	39	6544.259999999999	gemiddeld
Medium-Hard-Soft	5	40	6568.049999999999	hoog
Medium-Hard-Soft	5	41	6592.049999999999	hoog
Medium-Hard-Soft	5	42	6616.259999999998	zeer hoog
Medium-Hard-Soft	5	43	6640.68	Klapband!
Medium-Hard-Soft	5	44	6665.36	Klapband!
Medium-Hard-Soft	5	45	6690.3	Klapband!
Medium-Hard-Soft	5	46	6715.5	Klapband!
Medium-Hard-Soft	5	47	6740.960000000001	Klapband!
Medium-Hard-Soft	5	48	6766.680000000001	Klapband!
Medium-Hard-Soft	5	49	6792.660000000002	Klapband!
Medium-Hard-Soft	5	50	6818.9000000000015	Klapband!
Medium-Hard-Soft	6	7	5946.6	laag
Medium-Hard-Soft	6	8	5959.84	laag
Medium-Hard-Soft	6	9	5973.43	laag
Medium-Hard-Soft	6	10	5987.37	laag
Medium-Hard-Soft	6	11	6001.66	laag
Medium-Hard-Soft	6	12	6016.3	laag
Medium-Hard-Soft	6	13	6031.29	laag
Medium-Hard-Soft	6	14	6046.63	laag
Medium-Hard-Soft	6	15	6062.32	laag
Medium-Hard-Soft	6	16	6078.359999999999	laag
Medium-Hard-Soft	6	17	6094.749999999999	laag
Medium-Hard-Soft	6	18	6111.49	laag
Medium-Hard-Soft	6	19	6128.58	laag
Medium-Hard-Soft	6	20	6146.0199999999995	laag
Medium-Hard-Soft	6	21	6163.809999999998	laag
Medium-Hard-Soft	6	22	6181.949999999999	laag
Medium-Hard-Soft	6	23	6200.44	laag
Medium-Hard-Soft	6	24	6219.28	laag
Medium-Hard-Soft	6	25	6238.469999999999	laag
Medium-Hard-Soft	6	26	6258.0099999999975	laag
Medium-Hard-Soft	6	27	6277.899999999999	laag
Medium-Hard-Soft	6	28	6298.14	laag
Medium-Hard-Soft	6	29	6318.73	laag
Medium-Hard-Soft	6	30	6339.669999999998	laag
Medium-Hard-Soft	6	31	6360.959999999998	laag
Medium-Hard-Soft	6	32	6382.5999999999985	laag
Medium-Hard-Soft	6	33	6404.59	laag
Medium-Hard-Soft	6	34	6426.93	laag
Medium-Hard-Soft	6	35	6449.619999999999	laag
Medium-Hard-Soft	6	36	6472.659999999999	laag
Medium-Hard-Soft	6	37	6495.769999999998	gemiddeld
Medium-Hard-Soft	6	38	6519.089999999999	gemiddeld
Medium-Hard-Soft	6	39	6542.619999999999	gemiddeld
Medium-Hard-Soft	6	40	6566.359999999999	gemiddeld
Medium-Hard-Soft	6	41	6590.309999999999	hoog
Medium-Hard-Soft	6	42	6614.4699999999975	hoog
Medium-Hard-Soft	6	43	6638.839999999999	zeer hoog
Medium-Hard-Soft	6	44	6663.419999999998	Klapband!
Medium-Hard-Soft	6	45	6688.259999999998	Klapband!
Medium-Hard-Soft	6	46	6713.359999999998	Klapband!
Medium-Hard-Soft	6	47	6738.719999999998	Klapband!
Medium-Hard-Soft	6	48	6764.339999999998	Klapband!
Medium-Hard-Soft	6	49	6790.219999999998	Klapband!
Medium-Hard-Soft	6	50	6816.359999999998	Klapband!
Medium-Hard-Soft	7	8	5959.91	laag
Medium-Hard-Soft	7	9	5973.450000000001	laag
Medium-Hard-Soft	7	10	5987.34	laag
Medium-Hard-Soft	7	11	6001.58	laag
Medium-Hard-Soft	7	12	6016.17	laag
Medium-Hard-Soft	7	13	6031.11	laag
Medium-Hard-Soft	7	14	6046.400000000001	laag
Medium-Hard-Soft	7	15	6062.04	laag
Medium-Hard-Soft	7	16	6078.029999999999	laag
Medium-Hard-Soft	7	17	6094.37	laag
Medium-Hard-Soft	7	18	6111.06	laag
Medium-Hard-Soft	7	19	6128.1	laag
Medium-Hard-Soft	7	20	6145.490000000001	laag
Medium-Hard-Soft	7	21	6163.229999999998	laag
Medium-Hard-Soft	7	22	6181.32	laag
Medium-Hard-Soft	7	23	6199.76	laag
Medium-Hard-Soft	7	24	6218.55	laag
Medium-Hard-Soft	7	25	6237.69	laag
Medium-Hard-Soft	7	26	6257.1799999999985	laag
Medium-Hard-Soft	7	27	6277.0199999999995	laag
Medium-Hard-Soft	7	28	6297.210000000002	laag
Medium-Hard-Soft	7	29	6317.750000000001	laag
Medium-Hard-Soft	7	30	6338.639999999999	laag
Medium-Hard-Soft	7	31	6359.879999999999	laag
Medium-Hard-Soft	7	32	6381.469999999999	laag
Medium-Hard-Soft	7	33	6403.410000000001	laag
Medium-Hard-Soft	7	34	6425.700000000001	laag
Medium-Hard-Soft	7	35	6448.339999999999	laag
Medium-Hard-Soft	7	36	6471.329999999999	laag
Medium-Hard-Soft	7	37	6494.389999999998	laag
Medium-Hard-Soft	7	38	6517.66	gemiddeld
Medium-Hard-Soft	7	39	6541.139999999999	gemiddeld
Medium-Hard-Soft	7	40	6564.829999999999	gemiddeld
Medium-Hard-Soft	7	41	6588.729999999999	gemiddeld
Medium-Hard-Soft	7	42	6612.839999999998	hoog
Medium-Hard-Soft	7	43	6637.16	hoog
Medium-Hard-Soft	7	44	6661.689999999999	zeer hoog
Medium-Hard-Soft	7	45	6686.4299999999985	Klapband!
Medium-Hard-Soft	7	46	6711.429999999998	Klapband!
Medium-Hard-Soft	7	47	6736.689999999999	Klapband!
Medium-Hard-Soft	7	48	6762.209999999999	Klapband!
Medium-Hard-Soft	7	49	6787.99	Klapband!
Medium-Hard-Soft	7	50	6814.03	Klapband!
Medium-Hard-Soft	8	9	5973.63	laag
Medium-Hard-Soft	8	10	5987.47	laag
Medium-Hard-Soft	8	11	6001.66	laag
Medium-Hard-Soft	8	12	6016.200000000001	laag
Medium-Hard-Soft	8	13	6031.09	laag
Medium-Hard-Soft	8	14	6046.330000000001	laag
Medium-Hard-Soft	8	15	6061.920000000001	laag
Medium-Hard-Soft	8	16	6077.86	laag
Medium-Hard-Soft	8	17	6094.150000000001	laag
Medium-Hard-Soft	8	18	6110.790000000001	laag
Medium-Hard-Soft	8	19	6127.780000000002	laag
Medium-Hard-Soft	8	20	6145.120000000001	laag
Medium-Hard-Soft	8	21	6162.809999999999	laag
Medium-Hard-Soft	8	22	6180.85	laag
Medium-Hard-Soft	8	23	6199.240000000002	laag
Medium-Hard-Soft	8	24	6217.980000000001	laag
Medium-Hard-Soft	8	25	6237.070000000001	laag
Medium-Hard-Soft	8	26	6256.509999999999	laag
Medium-Hard-Soft	8	27	6276.300000000001	laag
Medium-Hard-Soft	8	28	6296.440000000002	laag
Medium-Hard-Soft	8	29	6316.930000000002	laag
Medium-Hard-Soft	8	30	6337.77	laag
Medium-Hard-Soft	8	31	6358.96	laag
Medium-Hard-Soft	8	32	6380.500000000001	laag
Medium-Hard-Soft	8	33	6402.390000000003	laag
Medium-Hard-Soft	8	34	6424.630000000003	laag
Medium-Hard-Soft	8	35	6447.220000000001	laag
Medium-Hard-Soft	8	36	6470.160000000001	laag
Medium-Hard-Soft	8	37	6493.17	laag
Medium-Hard-Soft	8	38	6516.390000000002	laag
Medium-Hard-Soft	8	39	6539.8200000000015	gemiddeld
Medium-Hard-Soft	8	40	6563.460000000001	gemiddeld
Medium-Hard-Soft	8	41	6587.310000000001	gemiddeld
Medium-Hard-Soft	8	42	6611.370000000001	gemiddeld
Medium-Hard-Soft	8	43	6635.640000000002	hoog
Medium-Hard-Soft	8	44	6660.120000000001	hoog
Medium-Hard-Soft	8	45	6684.810000000001	zeer hoog
Medium-Hard-Soft	8	46	6709.710000000001	Klapband!
Medium-Hard-Soft	8	47	6734.870000000002	Klapband!
Medium-Hard-Soft	8	48	6760.290000000002	Klapband!
Medium-Hard-Soft	8	49	6785.970000000002	Klapband!
Medium-Hard-Soft	8	50	6811.910000000002	Klapband!
Medium-Hard-Soft	9	10	5987.76	laag
Medium-Hard-Soft	9	11	6001.9	laag
Medium-Hard-Soft	9	12	6016.39	laag
Medium-Hard-Soft	9	13	6031.23	laag
Medium-Hard-Soft	9	14	6046.420000000001	laag
Medium-Hard-Soft	9	15	6061.96	laag
