Softrondetijd:	Mediumrondetijd:	Hardrondetijd	pitstoptijd	maxpitstops	totale ronden
75.0	75.4	76.0	23.0	2	72
volgorde bandentypes 	 1e pitstopronde 	 2e pitstopronde 	 totale race tijd (hoe kleiner hoe beter) 	 risicofactor
Medium-Soft-Medium	25	32	6455.379580000003	Klapband!
Medium-Soft-Medium	25	33	6476.0804800000005	Klapband!
Medium-Soft-Medium	25	34	6497.0216	Klapband!
Medium-Soft-Medium	25	35	6518.94103	Klapband!
Medium-Soft-Medium	25	36	6540.372400000002	zeer hoog
Medium-Soft-Medium	25	37	6562.050470000002	zeer hoog
Medium-Soft-Medium	25	38	6583.9774000000025	hoog
Medium-Soft-Medium	25	39	6606.155350000001	gemiddeld
Medium-Soft-Medium	25	40	6628.586480000001	gemiddeld
Medium-Soft-Medium	25	41	6650.5170400000015	gemiddeld
Medium-Soft-Medium	25	42	6672.616360000002	gemiddeld
Medium-Soft-Medium	25	43	6694.885520000001	gemiddeld
Medium-Soft-Medium	25	44	6717.325600000002	gemiddeld
Medium-Soft-Medium	25	45	6739.937680000002	gemiddeld
Medium-Soft-Medium	25	46	6762.722840000001	gemiddeld
Medium-Soft-Medium	25	47	6785.682160000001	gemiddeld
Medium-Soft-Medium	25	48	6808.8167200000025	gemiddeld
Medium-Soft-Medium	25	49	6832.127600000001	gemiddeld
Medium-Soft-Medium	25	50	6855.995680000002	gemiddeld
Medium-Soft-Medium	25	51	6880.151960000001	hoog
Medium-Soft-Medium	25	52	6904.597520000001	hoog
Medium-Soft-Medium	25	53	6929.333440000002	zeer hoog
Medium-Soft-Medium	25	54	6954.360800000002	Klapband!
Medium-Soft-Medium	25	55	6979.680680000002	Klapband!
Medium-Soft-Medium	25	56	7005.294160000002	Klapband!
Medium-Soft-Medium	25	57	7031.202320000003	Klapband!
Medium-Soft-Medium	25	58	7057.406240000003	Klapband!
Medium-Soft-Medium	25	59	7083.907000000002	Klapband!
Medium-Soft-Medium	25	60	7110.705680000004	Klapband!
Medium-Soft-Medium	25	61	7137.803360000003	Klapband!
Medium-Soft-Medium	25	62	7165.201120000003	Klapband!
Medium-Soft-Medium	25	63	7192.900040000004	Klapband!
Medium-Soft-Medium	25	64	7220.901200000004	Klapband!
Medium-Soft-Medium	25	65	7249.205680000004	Klapband!
Medium-Soft-Medium	25	66	7277.814560000004	Klapband!
Medium-Soft-Medium	25	67	7306.728920000004	Klapband!
Medium-Soft-Medium	25	68	7335.949840000005	Klapband!
Medium-Soft-Medium	25	69	7365.478400000005	Klapband!
Medium-Soft-Medium	25	70	7395.315680000005	Klapband!
Medium-Soft-Medium	25	71	7425.462760000005	Klapband!
Medium-Soft-Medium	25	72	7455.9207200000055	Klapband!
Medium-Soft-Medium	26	27	6356.538850000002	Klapband!
Medium-Soft-Medium	26	28	6376.748340000001	Klapband!
Medium-Soft-Medium	26	29	6396.4018000000015	Klapband!
Medium-Soft-Medium	26	30	6416.287359999998	Klapband!
Medium-Soft-Medium	26	31	6436.40718	Klapband!
Medium-Soft-Medium	26	32	6456.763420000004	Klapband!
Medium-Soft-Medium	26	33	6477.3582400000005	Klapband!
Medium-Soft-Medium	26	34	6498.1938	Klapband!
Medium-Soft-Medium	26	35	6520.0081900000005	Klapband!
Medium-Soft-Medium	26	36	6541.335040000002	zeer hoog
Medium-Soft-Medium	26	37	6562.909110000002	zeer hoog
Medium-Soft-Medium	26	38	6584.732560000003	hoog
Medium-Soft-Medium	26	39	6606.807550000001	gemiddeld
Medium-Soft-Medium	26	40	6629.136240000001	gemiddeld
Medium-Soft-Medium	26	41	6650.964880000001	gemiddeld
Medium-Soft-Medium	26	42	6672.962800000001	gemiddeld
Medium-Soft-Medium	26	43	6695.13108	gemiddeld
Medium-Soft-Medium	26	44	6717.470800000001	gemiddeld
Medium-Soft-Medium	26	45	6739.98304	gemiddeld
Medium-Soft-Medium	26	46	6762.66888	gemiddeld
Medium-Soft-Medium	26	47	6785.5294	gemiddeld
Medium-Soft-Medium	26	48	6808.5656800000015	gemiddeld
Medium-Soft-Medium	26	49	6831.7788	gemiddeld
Medium-Soft-Medium	26	50	6855.1698400000005	gemiddeld
Medium-Soft-Medium	26	51	6879.12148	gemiddeld
Medium-Soft-Medium	26	52	6903.363439999999	hoog
Medium-Soft-Medium	26	53	6927.8968	hoog
Medium-Soft-Medium	26	54	6952.72264	zeer hoog
Medium-Soft-Medium	26	55	6977.84204	Klapband!
Medium-Soft-Medium	26	56	7003.25608	Klapband!
Medium-Soft-Medium	26	57	7028.965840000001	Klapband!
Medium-Soft-Medium	26	58	7054.972400000001	Klapband!
Medium-Soft-Medium	26	59	7081.2768399999995	Klapband!
Medium-Soft-Medium	26	60	7107.88024	Klapband!
Medium-Soft-Medium	26	61	7134.78368	Klapband!
Medium-Soft-Medium	26	62	7161.98824	Klapband!
Medium-Soft-Medium	26	63	7189.495000000001	Klapband!
Medium-Soft-Medium	26	64	7217.30504	Klapband!
Medium-Soft-Medium	26	65	7245.41944	Klapband!
Medium-Soft-Medium	26	66	7273.83928	Klapband!
Medium-Soft-Medium	26	67	7302.56564	Klapband!
Medium-Soft-Medium	26	68	7331.5996000000005	Klapband!
Medium-Soft-Medium	26	69	7360.942240000001	Klapband!
Medium-Soft-Medium	26	70	7390.59464	Klapband!
Medium-Soft-Medium	26	71	7420.55788	Klapband!
Medium-Soft-Medium	26	72	7450.83304	Klapband!
Medium-Soft-Medium	27	28	6377.782120000001	Klapband!
Medium-Soft-Medium	27	29	6397.326380000001	Klapband!
Medium-Soft-Medium	27	30	6417.10326	Klapband!
Medium-Soft-Medium	27	31	6437.11492	Klapband!
Medium-Soft-Medium	27	32	6457.3635200000035	Klapband!
Medium-Soft-Medium	27	33	6477.8512200000005	Klapband!
Medium-Soft-Medium	27	34	6498.58018	Klapband!
Medium-Soft-Medium	27	35	6520.28849	Klapband!
Medium-Soft-Medium	27	36	6541.509780000001	zeer hoog
Medium-Soft-Medium	27	37	6562.978810000002	zeer hoog
Medium-Soft-Medium	27	38	6584.697740000002	hoog
Medium-Soft-Medium	27	39	6606.668730000001	gemiddeld
Medium-Soft-Medium	27	40	6628.893940000001	gemiddeld
Medium-Soft-Medium	27	41	6650.61962	gemiddeld
Medium-Soft-Medium	27	42	6672.5151000000005	gemiddeld
Medium-Soft-Medium	27	43	6694.581459999999	gemiddeld
Medium-Soft-Medium	27	44	6716.81978	gemiddeld
Medium-Soft-Medium	27	45	6739.23114	gemiddeld
Medium-Soft-Medium	27	46	6761.816619999999	gemiddeld
Medium-Soft-Medium	27	47	6784.5773	gemiddeld
Medium-Soft-Medium	27	48	6807.51426	gemiddeld
Medium-Soft-Medium	27	49	6830.62858	gemiddeld
Medium-Soft-Medium	27	50	6853.92134	gemiddeld
Medium-Soft-Medium	27	51	6877.393619999999	gemiddeld
Medium-Soft-Medium	27	52	6901.429899999998	gemiddeld
Medium-Soft-Medium	27	53	6925.758619999999	hoog
Medium-Soft-Medium	27	54	6950.380859999999	hoog
Medium-Soft-Medium	27	55	6975.297699999999	zeer hoog
Medium-Soft-Medium	27	56	7000.510219999999	Klapband!
Medium-Soft-Medium	27	57	7026.0195	Klapband!
Medium-Soft-Medium	27	58	7051.82662	Klapband!
Medium-Soft-Medium	27	59	7077.932659999999	Klapband!
Medium-Soft-Medium	27	60	7104.3387	Klapband!
Medium-Soft-Medium	27	61	7131.04582	Klapband!
Medium-Soft-Medium	27	62	7158.0551	Klapband!
Medium-Soft-Medium	27	63	7185.36762	Klapband!
Medium-Soft-Medium	27	64	7212.98446	Klapband!
Medium-Soft-Medium	27	65	7240.9067	Klapband!
Medium-Soft-Medium	27	66	7269.13542	Klapband!
Medium-Soft-Medium	27	67	7297.671699999999	Klapband!
Medium-Soft-Medium	27	68	7326.516619999999	Klapband!
Medium-Soft-Medium	27	69	7355.67126	Klapband!
Medium-Soft-Medium	27	70	7385.136699999999	Klapband!
Medium-Soft-Medium	27	71	7414.914019999999	Klapband!
Medium-Soft-Medium	27	72	7445.0043	Klapband!
Medium-Soft-Medium	28	29	6398.493040000001	Klapband!
Medium-Soft-Medium	28	30	6418.160199999998	Klapband!
Medium-Soft-Medium	28	31	6438.0626600000005	Klapband!
Medium-Soft-Medium	28	32	6458.202580000004	Klapband!
Medium-Soft-Medium	28	33	6478.58212	Klapband!
Medium-Soft-Medium	28	34	6499.20344	Klapband!
Medium-Soft-Medium	28	35	6520.8046300000005	Klapband!
Medium-Soft-Medium	28	36	6541.919320000002	zeer hoog
Medium-Soft-Medium	28	37	6563.282270000002	zeer hoog
Medium-Soft-Medium	28	38	6584.895640000003	hoog
Medium-Soft-Medium	28	39	6606.761590000002	hoog
Medium-Soft-Medium	28	40	6628.882280000001	hoog
Medium-Soft-Medium	28	41	6650.503960000002	hoog
Medium-Soft-Medium	28	42	6672.295960000002	hoog
Medium-Soft-Medium	28	43	6694.259360000001	hoog
Medium-Soft-Medium	28	44	6716.395240000002	hoog
Medium-Soft-Medium	28	45	6738.704680000002	hoog
Medium-Soft-Medium	28	46	6761.188760000002	hoog
Medium-Soft-Medium	28	47	6783.848560000001	hoog
Medium-Soft-Medium	28	48	6806.685160000003	hoog
Medium-Soft-Medium	28	49	6829.699640000001	hoog
Medium-Soft-Medium	28	50	6852.893080000002	hoog
Medium-Soft-Medium	28	51	6876.266560000002	hoog
Medium-Soft-Medium	28	52	6899.82116	hoog
Medium-Soft-Medium	28	53	6923.943160000001	hoog
Medium-Soft-Medium	28	54	6948.359720000001	hoog
Medium-Soft-Medium	28	55	6973.071920000001	hoog
Medium-Soft-Medium	28	56	6998.080840000001	zeer hoog
Medium-Soft-Medium	28	57	7023.387560000001	Klapband!
Medium-Soft-Medium	28	58	7048.993160000001	Klapband!
Medium-Soft-Medium	28	59	7074.89872	Klapband!
Medium-Soft-Medium	28	60	7101.1053200000015	Klapband!
Medium-Soft-Medium	28	61	7127.614040000001	Klapband!
Medium-Soft-Medium	28	62	7154.4259600000005	Klapband!
Medium-Soft-Medium	28	63	7181.542160000001	Klapband!
Medium-Soft-Medium	28	64	7208.963720000001	Klapband!
Medium-Soft-Medium	28	65	7236.691720000001	Klapband!
Medium-Soft-Medium	28	66	7264.727240000001	Klapband!
Medium-Soft-Medium	28	67	7293.071360000001	Klapband!
Medium-Soft-Medium	28	68	7321.725160000001	Klapband!
Medium-Soft-Medium	28	69	7350.689720000001	Klapband!
Medium-Soft-Medium	28	70	7379.966120000001	Klapband!
Medium-Soft-Medium	28	71	7409.555440000001	Klapband!
Medium-Soft-Medium	28	72	7439.458760000001	Klapband!
Medium-Soft-Medium	29	30	6419.459739999998	Klapband!
Medium-Soft-Medium	29	31	6439.2519600000005	Klapband!
Medium-Soft-Medium	29	32	6459.282160000003	Klapband!
Medium-Soft-Medium	29	33	6479.552500000001	Klapband!
Medium-Soft-Medium	29	34	6500.06514	Klapband!
Medium-Soft-Medium	29	35	6521.55817	Klapband!
Medium-Soft-Medium	29	36	6542.565220000002	zeer hoog
Medium-Soft-Medium	29	37	6563.821050000002	zeer hoog
Medium-Soft-Medium	29	38	6585.327820000003	hoog
Medium-Soft-Medium	29	39	6607.08769	hoog
Medium-Soft-Medium	29	40	6629.102820000001	hoog
Medium-Soft-Medium	29	41	6650.619460000002	hoog
Medium-Soft-Medium	29	42	6672.306940000002	hoog
Medium-Soft-Medium	29	43	6694.166340000001	hoog
Medium-Soft-Medium	29	44	6716.198740000002	hoog
Medium-Soft-Medium	29	45	6738.4052200000015	hoog
Medium-Soft-Medium	29	46	6760.786860000001	hoog
Medium-Soft-Medium	29	47	6783.344740000001	hoog
Medium-Soft-Medium	29	48	6806.079940000001	hoog
Medium-Soft-Medium	29	49	6828.99354	hoog
Medium-Soft-Medium	29	50	6852.086620000001	hoog
Medium-Soft-Medium	29	51	6875.360260000001	hoog
Medium-Soft-Medium	29	52	6898.8155400000005	hoog
Medium-Soft-Medium	29	53	6922.45354	hoog
Medium-Soft-Medium	29	54	6946.662340000001	hoog
Medium-Soft-Medium	29	55	6971.167820000001	hoog
Medium-Soft-Medium	29	56	6995.971060000001	hoog
Medium-Soft-Medium	29	57	7021.07314	zeer hoog
Medium-Soft-Medium	29	58	7046.47514	zeer hoog
Medium-Soft-Medium	29	59	7072.178139999998	Klapband!
Medium-Soft-Medium	29	60	7098.18322	Klapband!
Medium-Soft-Medium	29	61	7124.49146	Klapband!
Medium-Soft-Medium	29	62	7151.10394	Klapband!
Medium-Soft-Medium	29	63	7178.021740000001	Klapband!
Medium-Soft-Medium	29	64	7205.245940000001	Klapband!
Medium-Soft-Medium	29	65	7232.777620000001	Klapband!
Medium-Soft-Medium	29	66	7260.617860000001	Klapband!
Medium-Soft-Medium	29	67	7288.767740000001	Klapband!
Medium-Soft-Medium	29	68	7317.2283400000015	Klapband!
Medium-Soft-Medium	29	69	7346.000740000002	Klapband!
Medium-Soft-Medium	29	70	7375.086020000002	Klapband!
Medium-Soft-Medium	29	71	7404.485260000001	Klapband!
Medium-Soft-Medium	29	72	7434.199540000001	Klapband!
Medium-Soft-Medium	30	31	6440.68438	Klapband!
Medium-Soft-Medium	30	32	6460.603820000003	Klapband!
Medium-Soft-Medium	30	33	6480.76392	Klapband!
Medium-Soft-Medium	30	34	6501.16684	Klapband!
Medium-Soft-Medium	30	35	6522.55067	Klapband!
Medium-Soft-Medium	30	36	6543.449040000001	zeer hoog
Medium-Soft-Medium	30	37	6564.596710000002	zeer hoog
Medium-Soft-Medium	30	38	6585.995840000002	zeer hoog
Medium-Soft-Medium	30	39	6607.648590000001	zeer hoog
Medium-Soft-Medium	30	40	6629.55712	zeer hoog
Medium-Soft-Medium	30	41	6650.967680000001	zeer hoog
Medium-Soft-Medium	30	42	6672.549600000001	zeer hoog
Medium-Soft-Medium	30	43	6694.30396	zeer hoog
Medium-Soft-Medium	30	44	6716.23184	zeer hoog
Medium-Soft-Medium	30	45	6738.334320000001	zeer hoog
Medium-Soft-Medium	30	46	6760.612480000001	zeer hoog
Medium-Soft-Medium	30	47	6783.067400000001	zeer hoog
Medium-Soft-Medium	30	48	6805.70016	zeer hoog
Medium-Soft-Medium	30	49	6828.51184	zeer hoog
Medium-Soft-Medium	30	50	6851.503520000001	zeer hoog
Medium-Soft-Medium	30	51	6874.6762800000015	zeer hoog
Medium-Soft-Medium	30	52	6898.0312	zeer hoog
Medium-Soft-Medium	30	53	6921.569360000001	zeer hoog
Medium-Soft-Medium	30	54	6945.291840000001	zeer hoog
Medium-Soft-Medium	30	55	6969.588520000001	zeer hoog
Medium-Soft-Medium	30	56	6994.184000000002	zeer hoog
Medium-Soft-Medium	30	57	7019.079360000002	zeer hoog
Medium-Soft-Medium	30	58	7044.275680000002	zeer hoog
Medium-Soft-Medium	30	59	7069.77404	zeer hoog
Medium-Soft-Medium	30	60	7095.575520000001	Klapband!
Medium-Soft-Medium	30	61	7121.6812	Klapband!
Medium-Soft-Medium	30	62	7148.09216	Klapband!
Medium-Soft-Medium	30	63	7174.809480000001	Klapband!
Medium-Soft-Medium	30	64	7201.83424	Klapband!
Medium-Soft-Medium	30	65	7229.16752	Klapband!
Medium-Soft-Medium	30	66	7256.8104	Klapband!
Medium-Soft-Medium	30	67	7284.76396	Klapband!
Medium-Soft-Medium	30	68	7313.029280000001	Klapband!
Medium-Soft-Medium	30	69	7341.607440000002	Klapband!
Medium-Soft-Medium	30	70	7370.499520000001	Klapband!
Medium-Soft-Medium	30	71	7399.706600000001	Klapband!
Medium-Soft-Medium	30	72	7429.229760000002	Klapband!
Medium-Soft-Medium	31	32	6462.169120000003	Klapband!
Medium-Soft-Medium	31	33	6482.21794	Klapband!
Medium-Soft-Medium	31	34	6502.5100999999995	Klapband!
Medium-Soft-Medium	31	35	6523.78369	Klapband!
Medium-Soft-Medium	31	36	6544.5723400000015	Klapband!
Medium-Soft-Medium	31	37	6565.610810000002	Klapband!
Medium-Soft-Medium	31	38	6586.9012600000015	Klapband!
Medium-Soft-Medium	31	39	6608.44585	Klapband!
Medium-Soft-Medium	31	40	6630.246740000001	Klapband!
Medium-Soft-Medium	31	41	6651.550180000001	Klapband!
Medium-Soft-Medium	31	42	6673.025500000002	Klapband!
Medium-Soft-Medium	31	43	6694.67378	Klapband!
Medium-Soft-Medium	31	44	6716.4961	Klapband!
Medium-Soft-Medium	31	45	6738.49354	Klapband!
Medium-Soft-Medium	31	46	6760.6671799999995	Klapband!
Medium-Soft-Medium	31	47	6783.0181	Klapband!
Medium-Soft-Medium	31	48	6805.547380000002	Klapband!
Medium-Soft-Medium	31	49	6828.2561000000005	Klapband!
Medium-Soft-Medium	31	50	6851.145340000001	Klapband!
Medium-Soft-Medium	31	51	6874.216180000001	Klapband!
Medium-Soft-Medium	31	52	6897.4697	Klapband!
Medium-Soft-Medium	31	53	6920.90698	Klapband!
Medium-Soft-Medium	31	54	6944.529100000001	Klapband!
Medium-Soft-Medium	31	55	6968.3371400000005	Klapband!
Medium-Soft-Medium	31	56	6992.722780000001	Klapband!
Medium-Soft-Medium	31	57	7017.409340000001	Klapband!
Medium-Soft-Medium	31	58	7042.397900000001	Klapband!
Medium-Soft-Medium	31	59	7067.68954	Klapband!
Medium-Soft-Medium	31	60	7093.285340000001	Klapband!
Medium-Soft-Medium	31	61	7119.18638	Klapband!
Medium-Soft-Medium	31	62	7145.39374	Klapband!
Medium-Soft-Medium	31	63	7171.908500000001	Klapband!
Medium-Soft-Medium	31	64	7198.731740000001	Klapband!
Medium-Soft-Medium	31	65	7225.8645400000005	Klapband!
Medium-Soft-Medium	31	66	7253.3079800000005	Klapband!
Medium-Soft-Medium	31	67	7281.06314	Klapband!
Medium-Soft-Medium	31	68	7309.1311000000005	Klapband!
Medium-Soft-Medium	31	69	7337.512940000001	Klapband!
Medium-Soft-Medium	31	70	7366.209740000001	Klapband!
Medium-Soft-Medium	31	71	7395.222580000001	Klapband!
Medium-Soft-Medium	31	72	7424.552540000001	Klapband!
Medium-Soft-Medium	32	33	6483.91612	Klapband!
Medium-Soft-Medium	32	34	6504.096479999999	Klapband!
Medium-Soft-Medium	32	35	6525.25879	Klapband!
Medium-Soft-Medium	32	36	6545.936680000002	Klapband!
Medium-Soft-Medium	32	37	6566.864910000002	Klapband!
Medium-Soft-Medium	32	38	6588.045640000003	Klapband!
Medium-Soft-Medium	32	39	6609.481030000001	Klapband!
Medium-Soft-Medium	32	40	6631.173240000001	Klapband!
Medium-Soft-Medium	32	41	6652.368520000002	Klapband!
Medium-Soft-Medium	32	42	6673.736200000002	Klapband!
Medium-Soft-Medium	32	43	6695.277360000001	Klapband!
Medium-Soft-Medium	32	44	6716.993080000002	Klapband!
Medium-Soft-Medium	32	45	6738.884440000002	Klapband!
Medium-Soft-Medium	32	46	6760.952520000002	Klapband!
Medium-Soft-Medium	32	47	6783.198400000002	Klapband!
Medium-Soft-Medium	32	48	6805.623160000003	Klapband!
Medium-Soft-Medium	32	49	6828.227880000001	Klapband!
Medium-Soft-Medium	32	50	6851.013640000002	Klapband!
Medium-Soft-Medium	32	51	6873.981520000001	Klapband!
Medium-Soft-Medium	32	52	6897.132600000001	Klapband!
Medium-Soft-Medium	32	53	6920.467960000002	Klapband!
Medium-Soft-Medium	32	54	6943.988680000001	Klapband!
Medium-Soft-Medium	32	55	6967.695840000001	Klapband!
Medium-Soft-Medium	32	56	6991.590520000001	Klapband!
Medium-Soft-Medium	32	57	7015.673800000001	Klapband!
Medium-Soft-Medium	32	58	7040.452520000001	Klapband!
Medium-Soft-Medium	32	59	7065.53536	Klapband!
Medium-Soft-Medium	32	60	7090.9234000000015	Klapband!
Medium-Soft-Medium	32	61	7116.617720000001	Klapband!
Medium-Soft-Medium	32	62	7142.6194000000005	Klapband!
Medium-Soft-Medium	32	63	7168.9295200000015	Klapband!
Medium-Soft-Medium	32	64	7195.5491600000005	Klapband!
Medium-Soft-Medium	32	65	7222.4794	Klapband!
Medium-Soft-Medium	32	66	7249.721320000001	Klapband!
Medium-Soft-Medium	32	67	7277.276000000001	Klapband!
Medium-Soft-Medium	32	68	7305.144520000001	Klapband!
Medium-Soft-Medium	32	69	7333.327960000001	Klapband!
Medium-Soft-Medium	32	70	7361.827400000001	Klapband!
Medium-Soft-Medium	32	71	7390.64392	Klapband!
Medium-Soft-Medium	32	72	7419.778600000001	Klapband!
Medium-Soft-Medium	33	34	6505.92754	Klapband!
Medium-Soft-Medium	33	35	6526.97753	Klapband!
Medium-Soft-Medium	33	36	6547.543620000002	Klapband!
Medium-Soft-Medium	33	37	6568.360570000003	Klapband!
Medium-Soft-Medium	33	38	6589.430540000002	Klapband!
Medium-Soft-Medium	33	39	6610.755690000002	Klapband!
Medium-Soft-Medium	33	40	6632.338180000002	Klapband!
Medium-Soft-Medium	33	41	6653.4242600000025	Klapband!
Medium-Soft-Medium	33	42	6674.6832600000025	Klapband!
Medium-Soft-Medium	33	43	6696.116260000002	Klapband!
Medium-Soft-Medium	33	44	6717.7243400000025	Klapband!
Medium-Soft-Medium	33	45	6739.508580000002	Klapband!
Medium-Soft-Medium	33	46	6761.470060000002	Klapband!
Medium-Soft-Medium	33	47	6783.609860000001	Klapband!
Medium-Soft-Medium	33	48	6805.929060000002	Klapband!
Medium-Soft-Medium	33	49	6828.428740000001	Klapband!
Medium-Soft-Medium	33	50	6851.109980000002	Klapband!
Medium-Soft-Medium	33	51	6873.973860000002	Klapband!
Medium-Soft-Medium	33	52	6897.021460000001	Klapband!
Medium-Soft-Medium	33	53	6920.253860000001	Klapband!
Medium-Soft-Medium	33	54	6943.6721400000015	Klapband!
Medium-Soft-Medium	33	55	6967.277380000001	Klapband!
Medium-Soft-Medium	33	56	6991.070660000002	Klapband!
Medium-Soft-Medium	33	57	7015.053060000002	Klapband!
Medium-Soft-Medium	33	58	7039.225660000002	Klapband!
Medium-Soft-Medium	33	59	7064.0976200000005	Klapband!
Medium-Soft-Medium	33	60	7089.275820000002	Klapband!
Medium-Soft-Medium	33	61	7114.761340000002	Klapband!
Medium-Soft-Medium	33	62	7140.555260000001	Klapband!
Medium-Soft-Medium	33	63	7166.658660000002	Klapband!
Medium-Soft-Medium	33	64	7193.072620000001	Klapband!
Medium-Soft-Medium	33	65	7219.798220000001	Klapband!
Medium-Soft-Medium	33	66	7246.836540000001	Klapband!
Medium-Soft-Medium	33	67	7274.188660000001	Klapband!
Medium-Soft-Medium	33	68	7301.855660000001	Klapband!
Medium-Soft-Medium	33	69	7329.838620000001	Klapband!
Medium-Soft-Medium	33	70	7358.138620000001	Klapband!
Medium-Soft-Medium	33	71	7386.756740000001	Klapband!
Medium-Soft-Medium	33	72	7415.694060000001	Klapband!
Medium-Soft-Medium	34	35	6528.941470000001	Klapband!
Medium-Soft-Medium	34	36	6549.394720000002	Klapband!
Medium-Soft-Medium	34	37	6570.099350000002	Klapband!
Medium-Soft-Medium	34	38	6591.057520000003	Klapband!
Medium-Soft-Medium	34	39	6612.271390000002	Klapband!
Medium-Soft-Medium	34	40	6633.743120000002	Klapband!
Medium-Soft-Medium	34	41	6654.718960000002	Klapband!
Medium-Soft-Medium	34	42	6675.8682400000025	Klapband!
Medium-Soft-Medium	34	43	6697.192040000002	Klapband!
Medium-Soft-Medium	34	44	6718.691440000002	Klapband!
Medium-Soft-Medium	34	45	6740.367520000002	Klapband!
Medium-Soft-Medium	34	46	6762.2213600000005	Klapband!
Medium-Soft-Medium	34	47	6784.254040000001	Klapband!
Medium-Soft-Medium	34	48	6806.466640000002	Klapband!
Medium-Soft-Medium	34	49	6828.860240000001	Klapband!
Medium-Soft-Medium	34	50	6851.435920000002	Klapband!
Medium-Soft-Medium	34	51	6874.194760000002	Klapband!
Medium-Soft-Medium	34	52	6897.137840000001	Klapband!
Medium-Soft-Medium	34	53	6920.266240000003	Klapband!
Medium-Soft-Medium	34	54	6943.581040000002	Klapband!
Medium-Soft-Medium	34	55	6967.083320000002	Klapband!
Medium-Soft-Medium	34	56	6990.774160000002	Klapband!
Medium-Soft-Medium	34	57	7014.654640000002	Klapband!
Medium-Soft-Medium	34	58	7038.725840000001	Klapband!
Medium-Soft-Medium	34	59	7062.98884	Klapband!
Medium-Soft-Medium	34	60	7087.955120000001	Klapband!
Medium-Soft-Medium	34	61	7113.229760000001	Klapband!
Medium-Soft-Medium	34	62	7138.813840000001	Klapband!
Medium-Soft-Medium	34	63	7164.708440000001	Klapband!
Medium-Soft-Medium	34	64	7190.914640000001	Klapband!
Medium-Soft-Medium	34	65	7217.4335200000005	Klapband!
Medium-Soft-Medium	34	66	7244.266160000001	Klapband!
Medium-Soft-Medium	34	67	7271.413640000001	Klapband!
Medium-Soft-Medium	34	68	7298.877040000001	Klapband!
Medium-Soft-Medium	34	69	7326.657440000002	Klapband!
Medium-Soft-Medium	34	70	7354.755920000001	Klapband!
Medium-Soft-Medium	34	71	7383.173560000001	Klapband!
Medium-Soft-Medium	34	72	7411.911440000002	Klapband!
Medium-Soft-Medium	35	36	6551.491540000002	Klapband!
Medium-Soft-Medium	35	37	6572.082810000002	Klapband!
Medium-Soft-Medium	35	38	6592.928140000003	Klapband!
Medium-Soft-Medium	35	39	6614.029690000001	Klapband!
Medium-Soft-Medium	35	40	6635.389620000001	Klapband!
Medium-Soft-Medium	35	41	6656.254180000001	Klapband!
Medium-Soft-Medium	35	42	6677.292700000001	Klapband!
Medium-Soft-Medium	35	43	6698.506259999999	Klapband!
Medium-Soft-Medium	35	44	6719.89594	Klapband!
Medium-Soft-Medium	35	45	6741.46282	Klapband!
Medium-Soft-Medium	35	46	6763.20798	Klapband!
Medium-Soft-Medium	35	47	6785.132500000001	Klapband!
Medium-Soft-Medium	35	48	6807.23746	Klapband!
Medium-Soft-Medium	35	49	6829.52394	Klapband!
Medium-Soft-Medium	35	50	6851.993020000001	Klapband!
Medium-Soft-Medium	35	51	6874.645780000001	Klapband!
Medium-Soft-Medium	35	52	6897.4833	Klapband!
Medium-Soft-Medium	35	53	6920.506660000001	Klapband!
Medium-Soft-Medium	35	54	6943.71694	Klapband!
Medium-Soft-Medium	35	55	6967.115220000001	Klapband!
Medium-Soft-Medium	35	56	6990.70258	Klapband!
Medium-Soft-Medium	35	57	7014.480100000001	Klapband!
Medium-Soft-Medium	35	58	7038.44886	Klapband!
Medium-Soft-Medium	35	59	7062.609939999999	Klapband!
Medium-Soft-Medium	35	60	7086.96442	Klapband!
Medium-Soft-Medium	35	61	7112.0261	Klapband!
Medium-Soft-Medium	35	62	7137.398259999999	Klapband!
Medium-Soft-Medium	35	63	7163.08198	Klapband!
Medium-Soft-Medium	35	64	7189.078339999999	Klapband!
Medium-Soft-Medium	35	65	7215.388419999999	Klapband!
Medium-Soft-Medium	35	66	7242.0133	Klapband!
Medium-Soft-Medium	35	67	7268.954059999999	Klapband!
Medium-Soft-Medium	35	68	7296.21178	Klapband!
Medium-Soft-Medium	35	69	7323.78754	Klapband!
Medium-Soft-Medium	35	70	7351.682419999999	Klapband!
Medium-Soft-Medium	35	71	7379.897499999999	Klapband!
Medium-Soft-Medium	35	72	7408.433859999999	Klapband!
Medium-Soft-Medium	36	37	6574.3125100000025	Klapband!
Medium-Soft-Medium	36	38	6595.043960000002	Klapband!
Medium-Soft-Medium	36	39	6616.032150000001	Klapband!
Medium-Soft-Medium	36	40	6637.279240000001	Klapband!
Medium-Soft-Medium	36	41	6658.0314800000015	Klapband!
Medium-Soft-Medium	36	42	6678.958200000002	Klapband!
Medium-Soft-Medium	36	43	6700.060480000001	Klapband!
Medium-Soft-Medium	36	44	6721.339400000001	Klapband!
Medium-Soft-Medium	36	45	6742.796040000001	Klapband!
Medium-Soft-Medium	36	46	6764.43148	Klapband!
Medium-Soft-Medium	36	47	6786.246800000002	Klapband!
Medium-Soft-Medium	36	48	6808.243080000002	Klapband!
