Softrondetijd:	Mediumrondetijd:	Hardrondetijd	pitstoptijd	maxpitstops	totale ronden
75.2	75.6	75.7	23.0	3	72
volgorde bandentypes 	 1e pitstopronde 	 2e pitstopronde 	 3e pitstopronde 	 totale race tijd (hoe kleiner hoe beter) 	 risicofactor
Medium-Medium-Medium-Hard	26	45	56	5774.98	gemiddeld
Medium-Medium-Medium-Hard	26	45	57	5774.39	gemiddeld
Medium-Medium-Medium-Hard	26	45	58	5774.02	gemiddeld
Medium-Medium-Medium-Hard	26	45	59	5773.88	gemiddeld
Medium-Medium-Medium-Hard	26	45	60	5773.96	gemiddeld
Medium-Medium-Medium-Hard	26	45	61	5774.26	gemiddeld
Medium-Medium-Medium-Hard	26	45	62	5774.79	gemiddeld
Medium-Medium-Medium-Hard	26	46	58	5774.68	gemiddeld
Medium-Medium-Medium-Hard	26	46	59	5774.43	gemiddeld
Medium-Medium-Medium-Hard	26	46	60	5774.4	gemiddeld
Medium-Medium-Medium-Hard	26	46	61	5774.59	gemiddeld
Medium-Medium-Medium-Hard	27	39	56	5775.0	gemiddeld
Medium-Medium-Medium-Hard	27	40	55	5774.81	gemiddeld
Medium-Medium-Medium-Hard	27	40	56	5774.54	gemiddeld
Medium-Medium-Medium-Hard	27	40	57	5774.48	gemiddeld
Medium-Medium-Medium-Hard	27	40	58	5774.65	gemiddeld
Medium-Medium-Medium-Hard	27	41	55	5774.66	gemiddeld
Medium-Medium-Medium-Hard	27	41	56	5774.28	gemiddeld
Medium-Medium-Medium-Hard	27	41	57	5774.12	gemiddeld
Medium-Medium-Medium-Hard	27	41	58	5774.18	gemiddeld
Medium-Medium-Medium-Hard	27	41	59	5774.46	gemiddeld
Medium-Medium-Medium-Hard	27	41	60	5774.96	gemiddeld
Medium-Medium-Medium-Hard	27	42	55	5774.71	gemiddeld
Medium-Medium-Medium-Hard	27	42	56	5774.23	gemiddeld
Medium-Medium-Medium-Hard	27	42	57	5773.96	gemiddeld
Medium-Medium-Medium-Hard	27	42	58	5773.92	gemiddeld
Medium-Medium-Medium-Hard	27	42	59	5774.09	gemiddeld
Medium-Medium-Medium-Hard	27	42	60	5774.49	gemiddeld
Medium-Medium-Medium-Hard	27	43	55	5774.97	gemiddeld
Medium-Medium-Medium-Hard	27	43	56	5774.38	gemiddeld
Medium-Medium-Medium-Hard	27	43	57	5774.01	gemiddeld
Medium-Medium-Medium-Hard	27	43	58	5773.86	gemiddeld
Medium-Medium-Medium-Hard	27	43	59	5773.93	gemiddeld
Medium-Medium-Medium-Hard	27	43	60	5774.22	gemiddeld
Medium-Medium-Medium-Hard	27	43	61	5774.74	gemiddeld
Medium-Medium-Medium-Hard	27	44	56	5774.74	gemiddeld
Medium-Medium-Medium-Hard	27	44	57	5774.26	gemiddeld
Medium-Medium-Medium-Hard	27	44	58	5774.0	gemiddeld
Medium-Medium-Medium-Hard	27	44	59	5773.96	gemiddeld
Medium-Medium-Medium-Hard	27	44	60	5774.15	gemiddeld
Medium-Medium-Medium-Hard	27	44	61	5774.56	gemiddeld
Medium-Medium-Medium-Hard	27	45	57	5774.72	gemiddeld
Medium-Medium-Medium-Hard	27	45	58	5774.35	gemiddeld
Medium-Medium-Medium-Hard	27	45	59	5774.21	gemiddeld
Medium-Medium-Medium-Hard	27	45	60	5774.29	gemiddeld
Medium-Medium-Medium-Hard	27	45	61	5774.59	gemiddeld
Medium-Medium-Medium-Hard	27	46	58	5774.91	gemiddeld
Medium-Medium-Medium-Hard	27	46	59	5774.66	gemiddeld
Medium-Medium-Medium-Hard	27	46	60	5774.63	gemiddeld
Medium-Medium-Medium-Hard	27	46	61	5774.83	gemiddeld
Medium-Medium-Medium-Hard	28	42	57	5774.86	gemiddeld
Medium-Medium-Medium-Hard	28	42	58	5774.82	gemiddeld
Medium-Medium-Medium-Hard	28	42	59	5774.99	gemiddeld
Medium-Medium-Medium-Hard	28	43	57	5774.81	gemiddeld
Medium-Medium-Medium-Hard	28	43	58	5774.66	gemiddeld
Medium-Medium-Medium-Hard	28	43	59	5774.73	gemiddeld
Medium-Medium-Medium-Hard	28	44	57	5774.96	gemiddeld
Medium-Medium-Medium-Hard	28	44	58	5774.7	gemiddeld
Medium-Medium-Medium-Hard	28	44	59	5774.67	gemiddeld
Medium-Medium-Medium-Hard	28	44	60	5774.85	gemiddeld
Medium-Medium-Medium-Hard	28	45	58	5774.96	gemiddeld
Medium-Medium-Medium-Hard	28	45	59	5774.81	gemiddeld
Medium-Medium-Medium-Hard	28	45	60	5774.89	gemiddeld
Medium-Medium-Medium-Soft	15	35	57	5774.85	laag
Medium-Medium-Medium-Soft	15	35	58	5774.96	laag
Medium-Medium-Medium-Soft	15	36	56	5774.92	laag
Medium-Medium-Medium-Soft	15	36	57	5774.64	laag
Medium-Medium-Medium-Soft	15	36	58	5774.65	laag
Medium-Medium-Medium-Soft	15	36	59	5774.95	laag
Medium-Medium-Medium-Soft	15	37	57	5774.63	laag
Medium-Medium-Medium-Soft	15	37	58	5774.54	laag
Medium-Medium-Medium-Soft	15	37	59	5774.73	laag
Medium-Medium-Medium-Soft	15	38	57	5774.81	laag
Medium-Medium-Medium-Soft	15	38	58	5774.61	laag
Medium-Medium-Medium-Soft	15	38	59	5774.71	laag
Medium-Medium-Medium-Soft	15	39	58	5774.88	laag
Medium-Medium-Medium-Soft	15	39	59	5774.87	laag
Medium-Medium-Medium-Soft	16	34	56	5774.98	laag
Medium-Medium-Medium-Soft	16	34	57	5774.91	laag
Medium-Medium-Medium-Soft	16	35	56	5774.59	laag
Medium-Medium-Medium-Soft	16	35	57	5774.42	laag
Medium-Medium-Medium-Soft	16	35	58	5774.53	laag
Medium-Medium-Medium-Soft	16	35	59	5774.92	laag
Medium-Medium-Medium-Soft	16	36	55	5774.95	laag
Medium-Medium-Medium-Soft	16	36	56	5774.4	laag
Medium-Medium-Medium-Soft	16	36	57	5774.13	laag
Medium-Medium-Medium-Soft	16	36	58	5774.14	laag
Medium-Medium-Medium-Soft	16	36	59	5774.43	laag
Medium-Medium-Medium-Soft	16	37	56	5774.39	laag
Medium-Medium-Medium-Soft	16	37	57	5774.02	laag
Medium-Medium-Medium-Soft	16	37	58	5773.93	laag
Medium-Medium-Medium-Soft	16	37	59	5774.12	laag
Medium-Medium-Medium-Soft	16	37	60	5774.6	laag
Medium-Medium-Medium-Soft	16	38	56	5774.58	laag
Medium-Medium-Medium-Soft	16	38	57	5774.11	laag
Medium-Medium-Medium-Soft	16	38	58	5773.92	laag
Medium-Medium-Medium-Soft	16	38	59	5774.01	laag
Medium-Medium-Medium-Soft	16	38	60	5774.39	laag
Medium-Medium-Medium-Soft	16	39	56	5774.97	laag
Medium-Medium-Medium-Soft	16	39	57	5774.39	laag
Medium-Medium-Medium-Soft	16	39	58	5774.09	laag
Medium-Medium-Medium-Soft	16	39	59	5774.08	laag
Medium-Medium-Medium-Soft	16	39	60	5774.36	laag
Medium-Medium-Medium-Soft	16	39	61	5774.93	laag
Medium-Medium-Medium-Soft	16	40	57	5774.86	laag
Medium-Medium-Medium-Soft	16	40	58	5774.47	laag
Medium-Medium-Medium-Soft	16	40	59	5774.35	laag
Medium-Medium-Medium-Soft	16	40	60	5774.53	laag
Medium-Medium-Medium-Soft	16	40	61	5774.99	laag
Medium-Medium-Medium-Soft	16	41	59	5774.82	laag
Medium-Medium-Medium-Soft	16	41	60	5774.89	laag
Medium-Medium-Medium-Soft	17	34	56	5774.82	laag
Medium-Medium-Medium-Soft	17	34	57	5774.75	laag
Medium-Medium-Medium-Soft	17	34	58	5774.95	laag
Medium-Medium-Medium-Soft	17	35	55	5774.79	laag
Medium-Medium-Medium-Soft	17	35	56	5774.34	laag
Medium-Medium-Medium-Soft	17	35	57	5774.17	laag
Medium-Medium-Medium-Soft	17	35	58	5774.28	laag
Medium-Medium-Medium-Soft	17	35	59	5774.67	laag
Medium-Medium-Medium-Soft	17	36	55	5774.6	laag
Medium-Medium-Medium-Soft	17	36	56	5774.05	laag
Medium-Medium-Medium-Soft	17	36	57	5773.78	laag
Medium-Medium-Medium-Soft	17	36	58	5773.79	laag
Medium-Medium-Medium-Soft	17	36	59	5774.09	laag
Medium-Medium-Medium-Soft	17	36	60	5774.66	laag
Medium-Medium-Medium-Soft	17	37	55	5774.61	laag
Medium-Medium-Medium-Soft	17	37	56	5773.96	laag
Medium-Medium-Medium-Soft	17	37	57	5773.59	laag
Medium-Medium-Medium-Soft	17	37	58	5773.5	laag
Medium-Medium-Medium-Soft	17	37	59	5773.69	laag
Medium-Medium-Medium-Soft	17	37	60	5774.17	laag
Medium-Medium-Medium-Soft	17	37	61	5774.94	laag
Medium-Medium-Medium-Soft	17	38	55	5774.81	laag
Medium-Medium-Medium-Soft	17	38	56	5774.06	laag
Medium-Medium-Medium-Soft	17	38	57	5773.58	laag
Medium-Medium-Medium-Soft	17	38	58	5773.39	laag
Medium-Medium-Medium-Soft	17	38	59	5773.48	laag
Medium-Medium-Medium-Soft	17	38	60	5773.86	laag
Medium-Medium-Medium-Soft	17	38	61	5774.53	laag
Medium-Medium-Medium-Soft	17	39	56	5774.35	laag
Medium-Medium-Medium-Soft	17	39	57	5773.77	laag
Medium-Medium-Medium-Soft	17	39	58	5773.48	laag
Medium-Medium-Medium-Soft	17	39	59	5773.47	laag
Medium-Medium-Medium-Soft	17	39	60	5773.75	laag
Medium-Medium-Medium-Soft	17	39	61	5774.31	laag
Medium-Medium-Medium-Soft	17	40	56	5774.84	laag
Medium-Medium-Medium-Soft	17	40	57	5774.16	laag
Medium-Medium-Medium-Soft	17	40	58	5773.76	laag
Medium-Medium-Medium-Soft	17	40	59	5773.65	laag
Medium-Medium-Medium-Soft	17	40	60	5773.82	laag
Medium-Medium-Medium-Soft	17	40	61	5774.29	laag
Medium-Medium-Medium-Soft	17	41	57	5774.74	laag
Medium-Medium-Medium-Soft	17	41	58	5774.24	laag
Medium-Medium-Medium-Soft	17	41	59	5774.02	laag
Medium-Medium-Medium-Soft	17	41	60	5774.09	laag
Medium-Medium-Medium-Soft	17	41	61	5774.46	laag
Medium-Medium-Medium-Soft	17	42	58	5774.92	laag
Medium-Medium-Medium-Soft	17	42	59	5774.59	laag
Medium-Medium-Medium-Soft	17	42	60	5774.56	laag
Medium-Medium-Medium-Soft	17	42	61	5774.82	laag
Medium-Medium-Medium-Soft	18	34	56	5774.83	laag
Medium-Medium-Medium-Soft	18	34	57	5774.76	laag
Medium-Medium-Medium-Soft	18	34	58	5774.97	laag
Medium-Medium-Medium-Soft	18	35	55	5774.71	laag
Medium-Medium-Medium-Soft	18	35	56	5774.26	laag
Medium-Medium-Medium-Soft	18	35	57	5774.09	laag
Medium-Medium-Medium-Soft	18	35	58	5774.2	laag
Medium-Medium-Medium-Soft	18	35	59	5774.59	laag
Medium-Medium-Medium-Soft	18	36	55	5774.43	laag
Medium-Medium-Medium-Soft	18	36	56	5773.88	laag
Medium-Medium-Medium-Soft	18	36	57	5773.61	laag
Medium-Medium-Medium-Soft	18	36	58	5773.62	laag
Medium-Medium-Medium-Soft	18	36	59	5773.92	laag
Medium-Medium-Medium-Soft	18	36	60	5774.5	laag
Medium-Medium-Medium-Soft	18	37	55	5774.35	laag
Medium-Medium-Medium-Soft	18	37	56	5773.7	laag
Medium-Medium-Medium-Soft	18	37	57	5773.33	laag
Medium-Medium-Medium-Soft	18	37	58	5773.24	laag
Medium-Medium-Medium-Soft	18	37	59	5773.43	laag
Medium-Medium-Medium-Soft	18	37	60	5773.91	laag
Medium-Medium-Medium-Soft	18	37	61	5774.67	laag
Medium-Medium-Medium-Soft	18	38	55	5774.46	laag
Medium-Medium-Medium-Soft	18	38	56	5773.7	laag
Medium-Medium-Medium-Soft	18	38	57	5773.23	laag
Medium-Medium-Medium-Soft	18	38	58	5773.04	laag
Medium-Medium-Medium-Soft	18	38	59	5773.13	laag
Medium-Medium-Medium-Soft	18	38	60	5773.51	laag
Medium-Medium-Medium-Soft	18	38	61	5774.18	laag
Medium-Medium-Medium-Soft	18	39	55	5774.76	laag
Medium-Medium-Medium-Soft	18	39	56	5773.91	laag
Medium-Medium-Medium-Soft	18	39	57	5773.33	laag
Medium-Medium-Medium-Soft	18	39	58	5773.04	laag
Medium-Medium-Medium-Soft	18	39	59	5773.03	laag
Medium-Medium-Medium-Soft	18	39	60	5773.3	laag
Medium-Medium-Medium-Soft	18	39	61	5773.87	laag
Medium-Medium-Medium-Soft	18	39	62	5774.73	laag
Medium-Medium-Medium-Soft	18	40	56	5774.31	laag
Medium-Medium-Medium-Soft	18	40	57	5773.63	laag
Medium-Medium-Medium-Soft	18	40	58	5773.23	laag
Medium-Medium-Medium-Soft	18	40	59	5773.11	laag
Medium-Medium-Medium-Soft	18	40	60	5773.29	laag
Medium-Medium-Medium-Soft	18	40	61	5773.75	laag
Medium-Medium-Medium-Soft	18	40	62	5774.51	laag
Medium-Medium-Medium-Soft	18	41	56	5774.9	laag
Medium-Medium-Medium-Soft	18	41	57	5774.12	laag
Medium-Medium-Medium-Soft	18	41	58	5773.62	laag
Medium-Medium-Medium-Soft	18	41	59	5773.4	laag
Medium-Medium-Medium-Soft	18	41	60	5773.47	laag
Medium-Medium-Medium-Soft	18	41	61	5773.83	laag
Medium-Medium-Medium-Soft	18	41	62	5774.49	laag
Medium-Medium-Medium-Soft	18	42	57	5774.81	laag
Medium-Medium-Medium-Soft	18	42	58	5774.2	laag
Medium-Medium-Medium-Soft	18	42	59	5773.88	laag
Medium-Medium-Medium-Soft	18	42	60	5773.85	laag
Medium-Medium-Medium-Soft	18	42	61	5774.1	laag
Medium-Medium-Medium-Soft	18	42	62	5774.66	laag
Medium-Medium-Medium-Soft	18	43	58	5774.99	laag
Medium-Medium-Medium-Soft	18	43	59	5774.56	laag
Medium-Medium-Medium-Soft	18	43	60	5774.42	laag
Medium-Medium-Medium-Soft	18	43	61	5774.57	laag
Medium-Medium-Medium-Soft	19	34	57	5774.96	laag
Medium-Medium-Medium-Soft	19	35	55	5774.81	laag
Medium-Medium-Medium-Soft	19	35	56	5774.37	laag
Medium-Medium-Medium-Soft	19	35	57	5774.19	laag
Medium-Medium-Medium-Soft	19	35	58	5774.3	laag
Medium-Medium-Medium-Soft	19	35	59	5774.7	laag
Medium-Medium-Medium-Soft	19	36	55	5774.44	laag
Medium-Medium-Medium-Soft	19	36	56	5773.89	laag
Medium-Medium-Medium-Soft	19	36	57	5773.62	laag
Medium-Medium-Medium-Soft	19	36	58	5773.63	laag
Medium-Medium-Medium-Soft	19	36	59	5773.92	laag
Medium-Medium-Medium-Soft	19	36	60	5774.5	laag
Medium-Medium-Medium-Soft	19	37	55	5774.26	laag
Medium-Medium-Medium-Soft	19	37	56	5773.61	laag
Medium-Medium-Medium-Soft	19	37	57	5773.24	laag
Medium-Medium-Medium-Soft	19	37	58	5773.15	laag
Medium-Medium-Medium-Soft	19	37	59	5773.34	laag
Medium-Medium-Medium-Soft	19	37	60	5773.82	laag
Medium-Medium-Medium-Soft	19	37	61	5774.59	laag
Medium-Medium-Medium-Soft	19	38	55	5774.28	laag
Medium-Medium-Medium-Soft	19	38	56	5773.53	laag
Medium-Medium-Medium-Soft	19	38	57	5773.05	laag
Medium-Medium-Medium-Soft	19	38	58	5772.86	laag
Medium-Medium-Medium-Soft	19	38	59	5772.95	laag
Medium-Medium-Medium-Soft	19	38	60	5773.33	laag
Medium-Medium-Medium-Soft	19	38	61	5774.0	laag
Medium-Medium-Medium-Soft	19	38	62	5774.96	laag
Medium-Medium-Medium-Soft	19	39	55	5774.49	laag
Medium-Medium-Medium-Soft	19	39	56	5773.64	laag
Medium-Medium-Medium-Soft	19	39	57	5773.06	laag
Medium-Medium-Medium-Soft	19	39	58	5772.77	laag
Medium-Medium-Medium-Soft	19	39	59	5772.76	laag
Medium-Medium-Medium-Soft	19	39	60	5773.03	laag
Medium-Medium-Medium-Soft	19	39	61	5773.6	laag
Medium-Medium-Medium-Soft	19	39	62	5774.46	laag
Medium-Medium-Medium-Soft	19	40	55	5774.91	laag
Medium-Medium-Medium-Soft	19	40	56	5773.95	laag
Medium-Medium-Medium-Soft	19	40	57	5773.26	laag
Medium-Medium-Medium-Soft	19	40	58	5772.87	laag
Medium-Medium-Medium-Soft	19	40	59	5772.75	laag
Medium-Medium-Medium-Soft	19	40	60	5772.93	laag
Medium-Medium-Medium-Soft	19	40	61	5773.39	laag
Medium-Medium-Medium-Soft	19	40	62	5774.15	laag
Medium-Medium-Medium-Soft	19	41	56	5774.45	laag
Medium-Medium-Medium-Soft	19	41	57	5773.67	laag
Medium-Medium-Medium-Soft	19	41	58	5773.16	laag
Medium-Medium-Medium-Soft	19	41	59	5772.95	laag
Medium-Medium-Medium-Soft	19	41	60	5773.02	laag
Medium-Medium-Medium-Soft	19	41	61	5773.38	laag
Medium-Medium-Medium-Soft	19	41	62	5774.03	laag
Medium-Medium-Medium-Soft	19	41	63	5774.98	laag
Medium-Medium-Medium-Soft	19	42	57	5774.27	laag
Medium-Medium-Medium-Soft	19	42	58	5773.66	laag
Medium-Medium-Medium-Soft	19	42	59	5773.34	laag
Medium-Medium-Medium-Soft	19	42	60	5773.3	laag
Medium-Medium-Medium-Soft	19	42	61	5773.56	laag
Medium-Medium-Medium-Soft	19	42	62	5774.11	laag
Medium-Medium-Medium-Soft	19	42	63	5774.96	laag
Medium-Medium-Medium-Soft	19	43	58	5774.36	laag
Medium-Medium-Medium-Soft	19	43	59	5773.93	laag
Medium-Medium-Medium-Soft	19	43	60	5773.79	laag
Medium-Medium-Medium-Soft	19	43	61	5773.94	laag
Medium-Medium-Medium-Soft	19	43	62	5774.39	laag
Medium-Medium-Medium-Soft	19	44	59	5774.72	laag
Medium-Medium-Medium-Soft	19	44	60	5774.47	laag
Medium-Medium-Medium-Soft	19	44	61	5774.52	laag
Medium-Medium-Medium-Soft	19	44	62	5774.86	laag
Medium-Medium-Medium-Soft	20	35	56	5774.65	laag
Medium-Medium-Medium-Soft	20	35	57	5774.47	laag
Medium-Medium-Medium-Soft	20	35	58	5774.58	laag
Medium-Medium-Medium-Soft	20	35	59	5774.98	laag
Medium-Medium-Medium-Soft	20	36	55	5774.63	laag
Medium-Medium-Medium-Soft	20	36	56	5774.08	laag
Medium-Medium-Medium-Soft	20	36	57	5773.81	laag
Medium-Medium-Medium-Soft	20	36	58	5773.82	laag
Medium-Medium-Medium-Soft	20	36	59	5774.11	laag
Medium-Medium-Medium-Soft	20	36	60	5774.69	laag
Medium-Medium-Medium-Soft	20	37	55	5774.35	laag
Medium-Medium-Medium-Soft	20	37	56	5773.7	laag
Medium-Medium-Medium-Soft	20	37	57	5773.33	laag
Medium-Medium-Medium-Soft	20	37	58	5773.24	laag
Medium-Medium-Medium-Soft	20	37	59	5773.43	laag
Medium-Medium-Medium-Soft	20	37	60	5773.91	laag
Medium-Medium-Medium-Soft	20	37	61	5774.68	laag
Medium-Medium-Medium-Soft	20	38	55	5774.28	laag
Medium-Medium-Medium-Soft	20	38	56	5773.52	laag
Medium-Medium-Medium-Soft	20	38	57	5773.05	laag
Medium-Medium-Medium-Soft	20	38	58	5772.86	laag
Medium-Medium-Medium-Soft	20	38	59	5772.95	laag
Medium-Medium-Medium-Soft	20	38	60	5773.33	laag
Medium-Medium-Medium-Soft	20	38	61	5774.0	laag
Medium-Medium-Medium-Soft	20	38	62	5774.95	laag
Medium-Medium-Medium-Soft	20	39	55	5774.4	laag
Medium-Medium-Medium-Soft	20	39	56	5773.54	laag
Medium-Medium-Medium-Soft	20	39	57	5772.97	laag
Medium-Medium-Medium-Soft	20	39	58	5772.67	laag
Medium-Medium-Medium-Soft	20	39	59	5772.66	laag
Medium-Medium-Medium-Soft	20	39	60	5772.94	laag
Medium-Medium-Medium-Soft	20	39	61	5773.5	laag
Medium-Medium-Medium-Soft	20	39	62	5774.36	laag
Medium-Medium-Medium-Soft	20	40	55	5774.72	laag
Medium-Medium-Medium-Soft	20	40	56	5773.76	laag
Medium-Medium-Medium-Soft	20	40	57	5773.08	laag
Medium-Medium-Medium-Soft	20	40	58	5772.68	laag
Medium-Medium-Medium-Soft	20	40	59	5772.57	laag
Medium-Medium-Medium-Soft	20	40	60	5772.74	laag
Medium-Medium-Medium-Soft	20	40	61	5773.2	laag
Medium-Medium-Medium-Soft	20	40	62	5773.96	laag
Medium-Medium-Medium-Soft	20	41	56	5774.17	laag
Medium-Medium-Medium-Soft	20	41	57	5773.39	laag
Medium-Medium-Medium-Soft	20	41	58	5772.88	laag
Medium-Medium-Medium-Soft	20	41	59	5772.67	laag
Medium-Medium-Medium-Soft	20	41	60	5772.74	laag
Medium-Medium-Medium-Soft	20	41	61	5773.1	laag
Medium-Medium-Medium-Soft	20	41	62	5773.75	laag
Medium-Medium-Medium-Soft	20	41	63	5774.7	laag
Medium-Medium-Medium-Soft	20	42	56	5774.79	laag
Medium-Medium-Medium-Soft	20	42	57	5773.9	laag
Medium-Medium-Medium-Soft	20	42	58	5773.29	laag
Medium-Medium-Medium-Soft	20	42	59	5772.97	laag
Medium-Medium-Medium-Soft	20	42	60	5772.93	laag
Medium-Medium-Medium-Soft	20	42	61	5773.19	laag
Medium-Medium-Medium-Soft	20	42	62	5773.74	laag
Medium-Medium-Medium-Soft	20	42	63	5774.59	laag
Medium-Medium-Medium-Soft	20	43	57	5774.61	laag
Medium-Medium-Medium-Soft	20	43	58	5773.89	laag
Medium-Medium-Medium-Soft	20	43	59	5773.47	laag
Medium-Medium-Medium-Soft	20	43	60	5773.33	laag
Medium-Medium-Medium-Soft	20	43	61	5773.48	laag
Medium-Medium-Medium-Soft	20	43	62	5773.92	laag
Medium-Medium-Medium-Soft	20	43	63	5774.67	laag
Medium-Medium-Medium-Soft	20	44	58	5774.7	laag
Medium-Medium-Medium-Soft	20	44	59	5774.17	laag
Medium-Medium-Medium-Soft	20	44	60	5773.92	laag
Medium-Medium-Medium-Soft	20	44	61	5773.97	laag
Medium-Medium-Medium-Soft	20	44	62	5774.31	laag
Medium-Medium-Medium-Soft	20	44	63	5774.94	laag
Medium-Medium-Medium-Soft	20	45	60	5774.72	laag
Medium-Medium-Medium-Soft	20	45	61	5774.65	laag
Medium-Medium-Medium-Soft	20	45	62	5774.89	laag
Medium-Medium-Medium-Soft	21	35	57	5774.93	laag
Medium-Medium-Medium-Soft	21	36	55	5774.99	laag
Medium-Medium-Medium-Soft	21	36	56	5774.44	laag
Medium-Medium-Medium-Soft	21	36	57	5774.17	laag
Medium-Medium-Medium-Soft	21	36	58	5774.18	laag
Medium-Medium-Medium-Soft	21	36	59	5774.47	laag
Medium-Medium-Medium-Soft	21	37	55	5774.62	laag
Medium-Medium-Medium-Soft	21	37	56	5773.97	laag
Medium-Medium-Medium-Soft	21	37	57	5773.6	laag
Medium-Medium-Medium-Soft	21	37	58	5773.51	laag
Medium-Medium-Medium-Soft	21	37	59	5773.7	laag
Medium-Medium-Medium-Soft	21	37	60	5774.18	laag
Medium-Medium-Medium-Soft	21	37	61	5774.95	laag
Medium-Medium-Medium-Soft	21	38	55	5774.45	laag
Medium-Medium-Medium-Soft	21	38	56	5773.7	laag
Medium-Medium-Medium-Soft	21	38	57	5773.23	laag
Medium-Medium-Medium-Soft	21	38	58	5773.03	laag
Medium-Medium-Medium-Soft	21	38	59	5773.13	laag
Medium-Medium-Medium-Soft	21	38	60	5773.5	laag
Medium-Medium-Medium-Soft	21	38	61	5774.17	laag
Medium-Medium-Medium-Soft	21	39	55	5774.48	laag
Medium-Medium-Medium-Soft	21	39	56	5773.62	laag
Medium-Medium-Medium-Soft	21	39	57	5773.05	laag
Medium-Medium-Medium-Soft	21	39	58	5772.75	laag
Medium-Medium-Medium-Soft	21	39	59	5772.74	laag
Medium-Medium-Medium-Soft	21	39	60	5773.02	laag
Medium-Medium-Medium-Soft	21	39	61	5773.59	laag
Medium-Medium-Medium-Soft	21	39	62	5774.44	laag
Medium-Medium-Medium-Soft	21	40	55	5774.71	laag
Medium-Medium-Medium-Soft	21	40	56	5773.75	laag
Medium-Medium-Medium-Soft	21	40	57	5773.06	laag
Medium-Medium-Medium-Soft	21	40	58	5772.67	laag
Medium-Medium-Medium-Soft	21	40	59	5772.55	laag
Medium-Medium-Medium-Soft	21	40	60	5772.73	laag
Medium-Medium-Medium-Soft	21	40	61	5773.19	laag
Medium-Medium-Medium-Soft	21	40	62	5773.95	laag
Medium-Medium-Medium-Soft	21	40	63	5775.0	laag
Medium-Medium-Medium-Soft	21	41	56	5774.07	laag
Medium-Medium-Medium-Soft	21	41	57	5773.28	laag
Medium-Medium-Medium-Soft	21	41	58	5772.78	laag
Medium-Medium-Medium-Soft	21	41	59	5772.56	laag
Medium-Medium-Medium-Soft	21	41	60	5772.63	laag
Medium-Medium-Medium-Soft	21	41	61	5772.99	laag
Medium-Medium-Medium-Soft	21	41	62	5773.65	laag
Medium-Medium-Medium-Soft	21	41	63	5774.6	laag
Medium-Medium-Medium-Soft	21	42	56	5774.59	laag
Medium-Medium-Medium-Soft	21	42	57	5773.7	laag
Medium-Medium-Medium-Soft	21	42	58	5773.09	laag
Medium-Medium-Medium-Soft	21	42	59	5772.77	laag
Medium-Medium-Medium-Soft	21	42	60	5772.74	laag
Medium-Medium-Medium-Soft	21	42	61	5772.99	laag
Medium-Medium-Medium-Soft	21	42	62	5773.54	laag
Medium-Medium-Medium-Soft	21	42	63	5774.39	laag
Medium-Medium-Medium-Soft	21	43	57	5774.32	laag
Medium-Medium-Medium-Soft	21	43	58	5773.6	laag
Medium-Medium-Medium-Soft	21	43	59	5773.18	laag
Medium-Medium-Medium-Soft	21	43	60	5773.04	laag
Medium-Medium-Medium-Soft	21	43	61	5773.19	laag
Medium-Medium-Medium-Soft	21	43	62	5773.64	laag
Medium-Medium-Medium-Soft	21	43	63	5774.38	laag
Medium-Medium-Medium-Soft	21	44	58	5774.32	laag
Medium-Medium-Medium-Soft	21	44	59	5773.78	laag
Medium-Medium-Medium-Soft	21	44	60	5773.54	laag
Medium-Medium-Medium-Soft	21	44	61	5773.59	laag
Medium-Medium-Medium-Soft	21	44	62	5773.93	laag
Medium-Medium-Medium-Soft	21	44	63	5774.56	laag
Medium-Medium-Medium-Soft	21	45	59	5774.6	laag
Medium-Medium-Medium-Soft	21	45	60	5774.24	laag
Medium-Medium-Medium-Soft	21	45	61	5774.18	laag
Medium-Medium-Medium-Soft	21	45	62	5774.42	laag
Medium-Medium-Medium-Soft	21	45	63	5774.95	laag
Medium-Medium-Medium-Soft	21	46	61	5774.98	laag
Medium-Medium-Medium-Soft	22	36	56	5774.99	laag
Medium-Medium-Medium-Soft	22	36	57	5774.72	laag
Medium-Medium-Medium-Soft	22	36	58	5774.73	laag
Medium-Medium-Medium-Soft	22	37	56	5774.42	laag
Medium-Medium-Medium-Soft	22	37	57	5774.05	laag
Medium-Medium-Medium-Soft	22	37	58	5773.96	laag
Medium-Medium-Medium-Soft	22	37	59	5774.15	laag
Medium-Medium-Medium-Soft	22	37	60	5774.63	laag
Medium-Medium-Medium-Soft	22	38	55	5774.81	laag
Medium-Medium-Medium-Soft	22	38	56	5774.05	laag
Medium-Medium-Medium-Soft	22	38	57	5773.58	laag
Medium-Medium-Medium-Soft	22	38	58	5773.39	laag
Medium-Medium-Medium-Soft	22	38	59	5773.48	laag
Medium-Medium-Medium-Soft	22	38	60	5773.86	laag
Medium-Medium-Medium-Soft	22	38	61	5774.53	laag
Medium-Medium-Medium-Soft	22	39	55	5774.74	laag
Medium-Medium-Medium-Soft	22	39	56	5773.88	laag
Medium-Medium-Medium-Soft	22	39	57	5773.31	laag
Medium-Medium-Medium-Soft	22	39	58	5773.01	laag
Medium-Medium-Medium-Soft	22	39	59	5773.0	laag
Medium-Medium-Medium-Soft	22	39	60	5773.28	laag
